 ,X,Y,Counter,Count
103,1551.000,1117.000,0,161
104,1391.000,1093.000,0,161
105,1418.458,1482.036,0,161
106,1363.549,1617.863,0,161
107,1141.024,1730.571,0,161
108,996.527,1716.121,0,161
109,956.068,1482.036,0,161
110,794.232,1808.599,0,161
111,727.763,1701.671,0,161
112,793.667,1545.000,0,161
113,742.213,1513.825,0,161
114,788.452,1406.898,0,161
115,653.667,1490.333,0,161
116,669.667,1397.000,0,161
117,490.789,1539.835,0,161
118,430.100,1401.118,0,161
119,274.044,1406.898,0,161
120,202.000,1386.000,0,161
121,152.667,1242.172,0,161
122,30.000,1384.000,0,161
123,123.767,1747.910,0,161
124,51.519,1918.416,0,161
125,360.742,1987.775,0,161
126,470.559,2022.454,0,161
127,461.889,1877.957,0,161
128,637.667,1937.333,0,161
129,672.855,1834.608,0,161
130,707.000,1960.000,0,161
131,783.000,2022.667,0,161
132,1123.684,2002.224,0,161
133,1137.667,1872.000,0,161
134,1276.333,1972.000,0,161
135,1187.263,1929.976,0,161
136,1380.889,1872.177,0,161
137,1463.000,1893.333,0,161
138,1583.184,1961.765,0,161
139,1557.667,2015.667,0,161
140,1716.121,1976.215,0,161
141,1672.772,1869.287,0,161
142,1640.983,1799.929,0,161
143,2123.602,2019.564,0,161
144,2262.318,1984.885,0,161
145,1892.407,1083.225,0,161
146,1872.177,956.068,0,161
147,2132.271,915.609,0,161
148,1412.678,834.691,0,161
149,1083.225,632.396,0,161
150,2510.853,2008.004,0,161
151,2373.500,2017.167,0,161
152,2655.350,2013.784,0,161
153,511.018,404.091,2,8
154,1568.734,1638.093,2,8
155,2518.000,1129.667,2,8
156,276.934,1771.030,2,8
157,1155.474,326.063,2,8
158,1768.140,42.849,0,161
159,34.179,964.738,0,161
160,8.170,655.515,0,161
161,779.782,979.188,0,161
162,840.471,1193.043,0,161
163,2161.171,1684.332,2,8
164,2464.614,323.173,2,8
165,2343.237,1091.895,0,161
166,2650.000,1035.667,0,161
167,969.667,229.333,0,161
168,1179.000,992.000,0,161
169,2558.000,1037.667,2,8
170,1101.167,274.167,3,27
171,26.500,476.500,3,27
172,14.500,1145.500,3,27
173,104.500,1373.500,3,27
174,5.500,2027.500,3,27
175,857.500,2036.500,3,27
176,962.500,2030.500,3,27
177,2054.500,2033.500,3,27
178,2421.500,2038.500,3,27
179,2314.500,1993.500,3,27
180,2199.500,2035.500,3,27
181,3035.500,1898.500,3,27
182,3053.500,1088.500,3,27
183,3035.500,992.500,3,27
184,3059.500,905.500,3,27
185,3047.500,638.500,3,27
186,3053.500,533.500,3,27
187,1613.500,16.000,3,27
188,1674.000,1.000,3,27
189,1718.500,9.000,3,27
190,616.167,5.500,3,27
191,555.500,858.833,3,27
192,1189.500,1071.500,3,27
193,1546.500,1189.500,3,27
194,1612.500,1110.833,3,27
195,2412.500,747.500,3,27
196,1199.500,2033.500,3,27
