 ,X,Y,Counter,Count
66,2424.155,1314.420,0,122
67,1999.334,1198.823,0,122
68,1883.737,1276.851,0,122
69,1600.523,1291.301,0,122
70,1640.983,1253.731,0,122
71,1291.301,1230.612,0,122
72,1395.338,1149.694,0,122
73,1661.212,1019.647,0,122
74,1823.048,970.518,0,122
75,1054.326,1112.125,0,122
76,1869.287,872.260,1,97
77,753.773,126.657,1,97
78,551.477,45.739,1,97
79,328.500,139.500,1,97
80,542.808,398.311,1,97
81,603.496,430.100,1,97
82,226.000,400.500,1,97
83,216.245,857.810,1,97
84,222.025,1025.427,1,97
85,132.437,1036.986,1,97
86,60.189,1089.005,1,97
87,37.069,1349.099,1,97
88,698.500,938.500,1,97
89,1030.500,1607.500,1,97
90,987.857,1851.948,1,97
91,2270.988,1612.083,1,97
92,2276.768,1510.936,1,97
93,2265.208,1369.329,1,97
94,2533.972,912.719,1,97
95,2461.724,802.902,1,97
96,2432.825,736.433,1,97
97,1999.334,719.094,1,97
98,2643.790,1473.366,1,97
99,1730.571,288.493,1,97
100,1591.854,354.962,1,97
101,996.527,77.528,1,97
102,129.547,415.651,1,97
103,571.707,750.883,0,122
104,1990.665,314.503,0,122
105,1343.319,1450.247,0,122
106,1242.172,1742.130,0,122
107,1080.266,1748.763,0,122
108,1041.931,1723.697,0,122
109,979.188,1695.891,0,122
110,883.820,1666.992,0,122
111,843.361,1666.992,0,122
112,857.810,1932.866,0,122
113,926.924,1843.127,0,122
114,979.188,1505.156,0,122
115,1057.216,1401.118,0,122
116,1010.977,1383.778,0,122
117,1007.167,1313.833,0,122
118,1054.326,1297.080,0,122
119,912.719,1299.970,0,122
120,1828.828,1094.785,0,122
121,1775.500,972.500,0,122
122,1773.920,1025.427,0,122
123,1097.675,805.792,0,122
124,1042.766,834.691,0,122
125,1002.307,817.351,0,122
126,2626.450,2008.004,0,122
127,1432.907,1016.757,1,97
128,1490.706,1008.087,1,97
129,730.653,1086.115,1,97
130,508.128,285.603,1,97
131,574.597,340.512,1,97
132,207.575,1979.105,1,97
133,1707.451,378.081,1,97
134,2036.904,276.934,1,97
135,2929.893,164.226,1,97
136,1782.589,1161.254,1,97
137,1710.341,1143.914,1,97
138,1574.000,1129.500,1,97
139,1499.376,1103.455,1,97
140,1337.539,996.527,1,97
141,1216.162,852.031,1,97
142,1115.015,918.499,1,97
143,1253.731,823.131,1,97
144,1008.087,976.298,1,97
145,1187.263,976.298,1,97
146,883.820,1221.942,1,97
147,915.609,1562.954,1,97
148,1149.694,1548.505,1,97
149,1094.785,1872.177,1,97
150,817.815,1874.090,1,97
151,592.500,1831.500,1,97
152,1418.458,935.839,1,97
153,1687.222,854.921,1,97
154,1508.046,883.820,1,97
155,1730.571,1646.762,1,97
156,976.298,736.433,1,97
157,941.619,776.892,1,97
158,1305.750,1591.854,1,97
159,1149.694,1383.778,1,97
160,1210.017,1356.561,1,97
161,1461.807,1236.392,1,97
162,1432.907,1184.373,1,97
163,1361.833,1134.500,1,97
164,1328.870,1103.455,1,97
165,1756.580,753.773,1,97
166,1536.945,1071.666,1,97
167,1591.854,883.820,1,97
168,1562.954,886.710,1,97
169,1693.001,1302.860,1,97
170,1782.589,1291.301,1,97
171,1815.500,1205.500,1,97
172,1883.737,1184.373,1,97
173,1898.187,1060.106,1,97
174,2047.500,1686.500,1,97
175,2736.268,1649.652,1,97
176,2874.985,1516.715,1,97
177,944.508,219.135,1,97
178,2921.223,245.144,0,122
179,2970.352,259.594,0,122
180,2768.057,1750.800,0,122
181,2717.000,1749.000,0,122
182,2643.790,1747.910,0,122
183,1675.662,1181.483,0,122
184,1536.500,963.833,0,122
185,1135.244,1010.977,0,122
186,1126.574,1091.895,0,122
187,430.100,467.669,0,122
188,1123.684,1638.093,0,122
189,1039.876,1519.605,1,97
190,930.059,1441.577,1,97
191,950.288,1369.329,1,97
192,1557.174,828.911,0,122
193,1597.634,724.873,0,122
194,1620.753,794.232,0,122
195,1609.193,684.414,0,122
196,1323.090,762.443,0,122
197,1343.319,808.682,0,122
198,1377.999,906.939,1,97
199,1184.373,944.508,1,97
200,1496.486,788.452,1,97
201,1516.715,837.581,1,97
202,1534.055,739.323,1,97
203,1175.703,1227.722,1,97
204,1239.282,1175.703,0,122
205,1245.062,1097.675,0,122
206,1814.500,895.500,1,97
207,1752.500,850.500,1,97
208,1779.699,820.241,1,97
209,1643.872,921.389,1,97
210,2320.117,1548.505,1,97
211,1768.140,1071.666,1,97
212,1701.671,1089.005,1,97
213,1637.500,1084.500,1,97
214,1547.500,1221.000,0,122
215,724.500,339.500,0,122
216,314.167,302.167,2,13
217,326.167,343.500,2,13
218,276.833,362.167,2,13
219,936.833,50.167,2,13
220,647.500,1035.500,2,13
221,1047.500,1226.833,2,13
222,1388.500,824.500,2,13
223,1722.500,976.500,2,13
224,1285.500,915.833,2,13
225,2281.500,1445.500,2,13
226,366.167,368.167,2,13
227,2675.167,1948.500,2,13
228,1744.500,1355.500,1,97
229,1747.500,902.500,3,71
230,1654.500,818.500,3,71
231,1838.500,1157.500,3,71
232,1875.500,1230.500,3,71
233,1658.500,1337.500,3,71
234,1631.500,1158.500,3,71
235,1630.500,1127.750,3,71
236,1526.500,1167.500,3,71
237,1595.000,1183.000,3,71
238,1610.000,1189.500,3,71
239,1577.500,1067.000,0,122
240,27.000,19.000,3,71
241,9.000,64.000,3,71
242,12.500,296.000,3,71
243,342.500,479.000,3,71
244,416.000,402.000,3,71
245,9.000,922.500,3,71
246,12.000,1418.500,3,71
247,791.000,1930.000,3,71
248,857.000,1882.000,3,71
249,976.500,1464.500,3,71
250,1090.500,1662.500,3,71
251,1161.167,1681.167,3,71
252,1109.167,1437.500,3,71
253,1163.167,1262.500,3,71
254,1120.500,1241.833,3,71
255,962.500,1221.500,3,71
256,1080.500,1063.500,3,71
257,1155.167,1045.500,3,71
258,1061.167,925.500,3,71
259,1089.167,878.167,3,71
260,1033.167,766.833,3,71
261,820.833,10.167,3,71
262,904.833,0.667,3,71
263,524.500,4.500,3,71
264,2196.500,5.500,3,71
265,2051.500,333.500,3,71
266,3060.442,160.951,3,71
267,3067.077,979.267,3,71
268,3062.653,1863.932,3,71
269,3069.288,1917.012,3,71
270,2573.876,2040.865,3,71
271,2699.500,1699.500,3,71
272,2679.000,1771.000,0,122
273,2696.000,1670.500,3,71
274,2711.500,1278.500,3,71
275,2202.500,1414.500,3,71
276,2097.500,1545.500,3,71
277,2008.167,1037.833,2,13
278,1078.500,1552.833,3,71
279,988.500,1598.833,3,71
280,977.167,1766.500,1,97
281,486.167,1941.833,3,71
282,336.167,401.167,3,71
283,376.167,500.500,3,71
284,1045.250,1072.250,3,71
285,1174.750,1620.000,3,71
286,1127.000,1488.500,3,71
287,1530.167,1272.833,3,71
288,1510.833,1281.833,3,71
289,1710.000,1264.000,3,71
290,2515.500,7.500,3,71
291,2939.000,314.000,3,71
292,1841.500,2020.500,3,71
293,1367.500,2028.500,3,71
294,339.500,2020.500,3,71
295,361.167,440.500,3,71
296,1217.833,1820.167,3,71
297,1259.167,1692.167,3,71
298,881.500,1797.500,3,71
299,908.500,1805.500,3,71
300,1112.000,1690.500,3,71
301,1720.500,2017.833,3,71
302,3047.500,637.500,3,71
303,2105.500,13.500,3,71
