 ,X,Y,Counter,Count
93,2626.450,1889.517,1,78
94,2554.202,1955.985,1,78
95,1918.416,1389.558,1,78
96,1915.526,1557.175,1,78
97,1693.001,1562.954,1,78
98,1620.753,1531.165,1,78
99,638.176,1412.678,1,78
100,626.616,1314.420,1,78
101,571.707,1323.090,1,78
102,675.745,1320.200,1,78
103,534.138,979.188,1,78
104,479.229,924.279,1,78
105,577.487,901.159,1,78
106,551.477,932.949,1,78
107,636.500,1015.500,1,78
108,716.204,932.949,1,78
109,700.500,1030.500,1,78
110,487.899,1062.996,1,78
111,39.959,1299.970,1,78
112,38.500,1534.500,1,78
113,42.849,1427.128,1,78
114,167.116,1635.203,1,78
115,158.446,1545.615,1,78
116,230.695,1510.936,1,78
117,314.503,1484.926,1,78
118,279.824,1392.448,1,78
119,34.179,1739.240,1,78
120,126.657,1742.130,1,78
121,253.500,1639.500,1,78
122,369.412,1100.565,1,78
123,852.031,823.131,1,78
124,853.500,533.500,1,78
125,906.939,560.147,1,78
126,1002.307,571.707,1,78
127,1112.125,606.386,1,78
128,1031.207,675.745,1,78
129,1028.317,724.873,1,78
130,1123.684,693.084,1,78
131,1828.828,487.899,1,78
132,2805.626,291.383,1,78
133,2828.746,424.320,1,78
134,2447.274,811.571,1,78
135,909.829,2025.344,1,78
136,557.257,2010.894,1,78
137,57.299,1976.215,1,78
138,54.409,1901.077,1,78
139,100.648,2019.564,1,78
140,63.079,1187.263,1,78
141,28.399,1210.382,1,78
142,542.808,1415.568,1,78
143,560.147,1354.879,1,78
144,1250.841,1143.914,0,90
145,2106.262,1771.030,0,90
146,2493.513,1976.215,0,90
147,2635.120,2031.124,0,90
148,1788.369,1591.854,0,90
149,1869.287,89.088,1,78
150,1305.750,1441.577,1,78
151,1175.703,1291.301,1,78
152,568.817,1216.162,1,78
153,672.855,1259.511,1,78
154,276.934,346.292,1,78
155,77.528,285.603,1,78
156,25.509,363.632,1,78
157,54.409,1825.938,1,78
158,68.858,1655.432,1,78
159,60.189,1707.451,1,78
160,89.088,1759.470,1,78
161,106.428,1539.835,1,78
162,129.547,1508.046,1,78
163,89.088,1505.156,1,78
164,970.518,603.496,1,78
165,505.238,863.590,0,90
166,672.855,1490.706,0,90
167,765.333,1302.860,0,90
168,291.383,1612.083,0,90
169,148.000,305.500,3,52
170,585.500,985.500,3,52
171,631.500,1062.500,3,52
172,596.500,946.500,3,52
173,772.500,975.500,3,52
174,677.500,881.500,3,52
175,655.500,1373.500,3,52
176,605.500,1461.500,3,52
177,561.500,1461.500,3,52
178,499.500,1374.500,3,52
179,587.500,1274.500,3,52
180,525.500,1168.500,3,52
181,478.500,1098.500,3,52
182,749.500,1276.500,3,52
183,247.500,1683.500,3,52
184,201.500,1651.500,3,52
185,198.500,1447.500,3,52
186,228.500,1439.500,3,52
187,260.500,1456.500,3,52
188,286.500,1517.500,3,52
189,217.500,1815.500,3,52
190,211.500,1881.500,3,52
191,135.500,1889.500,3,52
192,115.500,1926.500,3,52
193,32.500,2029.500,3,52
194,271.500,2038.500,3,52
195,428.500,2044.500,3,52
196,46.500,1779.500,3,52
197,10.500,1675.500,3,52
198,16.500,1626.500,3,52
199,18.500,1482.500,3,52
200,5.500,1349.500,3,52
201,14.500,1170.500,3,52
202,851.500,931.500,3,52
203,1583.833,2035.500,3,52
204,1413.167,2044.833,3,52
205,1969.500,1594.500,3,52
206,3051.500,1400.500,3,52
207,2771.500,23.500,3,52
208,1879.500,3.500,3,52
209,2749.500,403.500,3,52
210,1867.500,513.500,3,52
211,1277.500,703.500,3,52
212,1185.500,1225.500,3,52
213,665.500,1076.500,3,52
214,597.500,1050.500,3,52
215,548.500,856.500,3,52
216,382.167,1484.167,3,52
217,200.833,1577.167,3,52
218,99.500,1657.167,3,52
219,2579.500,1577.500,3,52
220,2859.500,1671.500,3,52
