 ,X,Y,Counter,Count
334,2412.500,1334.500,1,251
335,2151.167,1479.833,1,251
336,2116.500,1513.167,1,251
337,2243.167,1421.167,1,251
338,2635.167,1447.833,0,250
339,2069.833,1707.833,0,250
340,2076.500,1889.167,1,251
341,2828.500,1431.833,1,251
342,2563.167,1542.500,1,251
343,2620.500,1562.500,1,251
344,2699.167,1591.833,1,251
345,2947.167,1278.500,1,251
346,2692.167,1356.167,1,251
347,3027.167,1929.167,1,251
348,2177.833,1254.500,1,251
349,2092.500,1323.833,1,251
350,2080.500,1266.500,1,251
351,2137.833,2035.833,1,251
352,2465.833,1763.833,0,250
353,2399.500,1273.500,0,250
354,1793.500,1563.500,0,250
355,2736.500,659.500,2,35
356,2430.500,738.500,2,35
357,2372.500,743.500,2,35
358,2692.500,993.500,2,35
359,2600.500,947.500,2,35
360,2928.500,1034.500,2,35
361,2914.500,1134.500,2,35
362,2234.500,905.500,2,35
363,2358.500,1192.500,1,251
364,2390.500,1222.500,1,251
365,2247.500,1221.500,1,251
366,2308.500,1132.500,1,251
367,2279.500,1086.500,1,251
368,2290.500,962.500,1,251
369,2341.500,888.500,1,251
370,2255.500,855.500,1,251
371,2135.500,669.500,1,251
372,2074.500,828.500,1,251
373,2229.500,709.500,1,251
374,2518.500,1049.500,1,251
375,2480.500,1013.500,1,251
376,2516.500,937.500,1,251
377,2504.500,1117.500,1,251
378,2590.500,1102.500,1,251
379,2632.500,1039.500,1,251
380,2692.500,1096.500,1,251
381,2783.500,1070.500,1,251
382,2774.500,1029.500,1,251
383,2798.500,1123.500,1,251
384,2840.500,1163.500,1,251
385,2869.500,1009.500,1,251
386,2888.500,1070.500,1,251
387,2799.500,1196.500,1,251
388,2775.500,809.500,1,251
389,2803.500,857.500,1,251
390,2438.500,1219.500,2,35
391,2541.500,1263.500,2,35
392,2592.500,795.500,1,251
393,2516.500,712.500,1,251
394,2517.500,819.500,1,251
395,2363.500,997.500,1,251
396,2837.500,807.500,1,251
397,2657.500,915.500,1,251
398,2651.500,954.500,1,251
399,2343.500,622.500,0,250
400,2232.500,589.500,0,250
401,2181.500,641.500,0,250
402,2302.500,771.500,0,250
403,2171.500,742.500,0,250
404,2387.500,826.500,0,250
405,2464.500,827.500,0,250
406,2421.500,955.500,0,250
407,2451.500,1070.500,0,250
408,2494.500,1179.500,0,250
409,2433.500,1151.500,0,250
410,2678.500,1194.500,0,250
411,2694.500,1160.500,0,250
412,2200.500,1103.500,0,250
413,2199.500,1154.500,0,250
414,2152.500,1207.500,0,250
415,2798.500,1319.167,0,250
416,2915.500,1202.500,0,250
417,2839.500,999.500,0,250
418,2886.500,965.500,0,250
419,2937.500,652.500,0,250
420,2894.500,709.500,0,250
421,2785.500,649.500,0,250
422,2696.500,767.500,0,250
423,2751.500,762.500,0,250
424,2589.500,661.500,0,250
425,2543.500,869.500,2,35
426,2872.500,618.500,1,251
427,2717.500,882.500,0,250
428,2701.500,855.500,0,250
429,2634.500,840.500,0,250
430,2624.500,819.500,0,250
431,2962.500,1167.500,1,251
432,2494.500,406.500,1,251
433,2456.500,426.500,1,251
434,2554.500,446.500,1,251
435,2684.500,455.500,1,251
436,2324.500,365.500,1,251
437,2162.500,465.500,1,251
438,2396.500,316.500,1,251
439,2775.500,358.500,1,251
440,2948.500,416.500,1,251
441,2927.500,515.500,1,251
442,2843.500,560.500,1,251
443,2232.500,160.500,1,251
444,2693.500,526.500,1,251
445,2799.500,232.500,1,251
446,2705.500,243.500,1,251
447,2734.500,587.500,2,35
448,2438.500,333.500,2,35
449,2774.500,279.500,2,35
450,2885.500,365.500,2,35
451,2626.500,583.500,2,35
452,2748.500,562.500,0,250
453,2780.500,502.500,0,250
454,2583.500,532.500,0,250
455,2400.500,516.500,0,250
456,2332.500,433.500,0,250
457,2398.500,402.500,0,250
458,2536.500,317.500,0,250
459,2356.500,241.500,0,250
460,2643.500,208.500,0,250
461,2900.500,250.500,0,250
462,2964.500,257.500,0,250
463,2093.500,335.500,0,250
464,2125.500,398.500,0,250
465,2199.500,465.500,0,250
466,2838.500,767.500,0,250
467,2959.500,575.500,0,250
468,2852.500,405.500,0,250
469,2177.500,210.500,0,250
470,2250.500,83.500,0,250
471,2325.500,37.500,0,250
472,2384.500,145.500,0,250
473,2442.500,146.500,0,250
474,2500.500,150.500,0,250
475,2453.500,207.500,0,250
476,2702.500,69.500,0,250
477,2558.500,217.500,0,250
478,2802.500,138.500,0,250
479,2881.500,134.500,0,250
480,2954.500,100.500,1,251
481,2882.500,41.500,1,251
482,2766.500,19.500,1,251
483,2703.500,20.500,1,251
484,2578.500,24.500,1,251
485,2514.500,106.500,1,251
486,2908.500,189.500,1,251
487,2161.500,50.500,1,251
488,2181.500,106.500,1,251
489,2104.500,121.500,1,251
490,2466.500,30.500,2,35
491,2401.500,48.500,0,250
492,2656.500,670.500,0,250
493,2029.500,21.500,0,250
494,3048.500,316.500,0,250
495,3017.167,192.500,0,250
496,3039.167,65.500,0,250
497,3048.500,104.833,0,250
498,2990.500,36.167,1,251
499,3055.833,498.833,1,251
500,3005.833,494.167,2,35
501,2741.167,422.167,1,251
502,2617.833,409.500,1,251
503,2581.167,388.167,1,251
504,2594.500,324.500,1,251
505,3009.167,952.500,0,250
506,3057.167,992.500,0,250
507,3051.833,856.500,1,251
508,3055.167,911.833,1,251
509,3058.500,718.500,1,251
510,2998.500,1090.167,1,251
511,3035.167,1164.167,1,251
512,2683.833,1923.833,1,251
513,1353.727,386.851,0,250
514,467.500,1338.167,1,251
515,217.500,1214.833,0,250
516,394.833,1485.500,0,250
517,851.500,1936.500,0,250
518,1069.500,612.500,0,250
519,977.500,548.500,0,250
520,415.500,225.500,0,250
521,1412.500,530.500,1,251
522,1496.500,552.500,1,251
523,2177.500,823.500,0,250
524,2439.500,635.500,1,251
525,2947.500,763.500,1,251
526,2985.500,827.500,1,251
527,2776.167,922.833,0,250
528,2747.833,1304.500,1,251
529,2072.500,1447.000,0,250
530,2032.000,1486.000,3,4
531,2001.000,1543.500,3,4
532,2046.500,1563.000,3,4
533,2067.000,1599.500,3,4
534,1823.500,1939.500,0,250
535,1781.500,1858.500,1,251
536,1266.500,1287.167,2,35
537,1698.500,1385.833,0,250
538,1530.500,1480.167,0,250
539,2566.833,1330.167,2,35
540,2663.500,352.500,0,250
