 ,X,Y,Counter,Count
165,941.500,1563.500,3,19
166,1379.500,2035.833,3,19
167,1281.500,2034.500,3,19
168,3053.500,2024.500,3,19
169,3059.500,1052.500,3,19
170,2833.500,19.500,3,19
171,1076.500,1634.833,3,19
172,1033.833,794.500,3,19
173,827.500,14.500,3,19
174,302.500,495.167,0,81
175,2063.500,344.500,0,81
176,2726.500,1889.500,1,82
177,869.500,1034.500,0,81
178,1757.500,935.500,1,82
179,1799.500,821.500,1,82
180,2096.500,665.500,1,82
181,2231.500,230.500,1,82
182,1457.500,1229.500,1,82
183,1454.500,1484.500,0,81
184,581.500,317.500,1,82
185,2264.500,86.500,0,81
186,2762.500,863.500,0,81
187,740.500,1529.500,0,81
188,2975.500,1034.500,0,81
189,1307.500,1697.500,1,82
190,1409.500,1703.500,1,82
