 ,X,Y,Counter,Count
93,1603.413,762.443,0,173
94,1522.495,805.792,0,173
95,1490.706,534.138,0,173
96,1695.891,554.367,0,173
97,1470.477,346.292,0,173
98,467.669,164.226,0,173
99,498.333,144.000,0,173
100,369.000,68.667,0,173
101,48.629,25.509,0,173
102,1051.436,1175.703,1,125
103,1128.000,1112.000,1,125
104,2074.473,1132.354,1,125
105,2562.872,1401.118,1,125
106,2559.982,1198.823,1,125
107,2570.000,474.000,1,125
108,2470.394,227.805,1,125
109,1811.489,198.905,1,125
110,1828.828,112.207,1,125
111,1730.571,115.097,1,125
112,1548.505,123.767,1,125
113,1534.055,19.730,1,125
114,1276.851,158.446,1,125
115,1045.656,83.308,1,125
116,1490.706,213.355,1,125
117,1609.193,256.704,1,125
118,1019.647,646.845,1,125
119,1071.666,672.855,1,125
120,1164.144,615.056,1,125
121,528.358,65.968,1,125
122,409.871,115.097,1,125
123,369.412,158.446,1,125
124,291.383,65.968,1,125
125,282.714,19.730,1,125
126,103.538,250.924,1,125
127,77.528,1256.621,1,125
128,5.280,1314.420,1,125
129,51.519,1389.558,1,125
130,16.840,1401.118,1,125
131,13.950,1603.413,1,125
132,89.088,1562.954,1,125
133,167.116,1909.746,1,125
134,216.000,1912.000,1,125
135,190.236,1840.388,1,125
136,213.355,1753.690,1,125
137,271.154,1716.121,1,125
138,320.283,1666.992,1,125
139,805.792,895.380,1,125
140,782.672,846.251,1,125
141,967.628,759.553,1,125
142,1007.000,707.000,1,125
143,1779.699,487.899,1,125
144,1808.599,563.037,1,125
145,1906.857,470.559,1,125
146,2244.979,253.814,1,125
147,2548.422,219.135,1,125
148,2401.035,1690.112,1,125
149,2331.677,1655.432,1,125
150,2421.265,1979.105,1,125
151,2372.136,1918.416,1,125
152,2363.466,1869.287,1,125
153,2545.532,1854.838,1,125
154,2525.302,1681.442,1,125
155,2669.799,1713.231,1,125
156,2733.000,1765.000,1,125
157,2895.214,1814.379,1,125
158,2967.462,1825.938,1,125
159,2935.673,1886.627,1,125
160,3054.160,1889.517,1,125
161,2799.846,1646.762,1,125
162,2710.258,1638.093,1,125
163,2166.950,1398.228,1,125
164,2010.894,1395.338,1,125
165,1938.646,1424.238,1,125
166,1958.875,1510.936,1,125
167,1889.517,1077.445,1,125
168,1944.426,1097.675,1,125
169,1606.303,1051.436,1,125
170,1707.451,805.792,1,125
171,1669.882,828.911,1,125
172,1245.062,880.930,1,125
173,1308.640,857.810,1,125
174,1259.511,776.892,1,125
175,1195.933,684.414,1,125
176,1182.833,787.500,1,125
177,1117.905,487.899,1,125
178,1187.263,947.398,1,125
179,1042.766,921.389,1,125
180,1308.640,655.515,1,125
181,1554.285,502.349,1,125
182,857.810,77.528,1,125
183,802.902,19.730,1,125
184,1499.376,1782.589,1,125
185,1626.533,1721.901,1,125
186,1687.222,1698.781,1,125
187,1854.838,1687.222,1,125
188,2464.614,346.292,0,173
189,2585.991,326.063,0,173
190,2412.595,1308.640,0,173
191,2308.557,1525.385,0,173
192,2612.667,1644.333,0,173
193,2022.454,1239.282,0,173
194,2028.234,1164.144,0,173
195,1779.699,1227.722,0,173
196,1745.020,1395.338,0,173
197,1713.231,996.527,0,173
198,1386.668,1109.235,0,173
199,1418.458,1057.216,0,173
200,1323.090,1181.483,0,173
201,1132.354,404.091,0,173
202,1184.373,435.880,0,173
203,1193.043,511.018,0,173
204,1265.291,438.770,0,173
205,1372.219,250.924,0,173
206,1828.828,1898.187,0,173
207,48.629,112.207,0,173
208,201.795,65.968,0,173
209,432.990,28.399,0,173
210,1687.222,1210.382,1,125
211,60.189,424.320,1,125
212,25.509,262.484,1,125
213,2060.023,1788.369,3,115
214,1618.500,874.500,0,173
215,1390.500,962.500,0,173
216,1572.500,449.500,0,173
217,1567.500,719.500,0,173
218,1505.500,753.500,0,173
219,1582.500,646.500,1,125
220,1540.500,658.500,1,125
221,1683.500,687.500,1,125
222,1753.500,652.500,1,125
223,1256.500,663.500,1,125
224,1393.500,822.500,1,125
225,1449.500,858.500,1,125
226,1521.500,985.500,1,125
227,1429.500,1133.500,1,125
228,1303.500,1072.500,1,125
229,1231.500,1026.500,1,125
230,1319.500,1012.500,1,125
231,1109.500,1000.500,1,125
232,1155.500,988.500,1,125
233,990.500,972.500,1,125
234,1203.500,850.500,1,125
235,1042.500,1026.500,1,125
236,1144.500,722.500,0,173
237,1301.500,718.500,0,173
238,1098.500,571.500,0,173
239,1127.500,753.500,0,173
240,1300.500,822.500,0,173
241,1471.500,613.500,0,173
242,1014.500,795.500,0,173
243,1094.500,430.500,0,173
244,1022.500,962.500,0,173
245,1455.667,1219.000,0,173
246,1777.000,1489.000,3,115
247,1869.500,1323.500,0,173
248,1915.000,1359.500,0,173
249,2108.500,1238.500,0,173
250,1794.500,1425.500,0,173
251,1749.500,1265.500,0,173
252,1860.500,1398.500,1,125
253,1619.500,1417.500,1,125
254,1476.500,1419.500,1,125
255,1675.500,1429.500,1,125
256,1425.500,1410.500,1,125
257,1650.500,1643.500,3,115
258,1798.500,1765.500,3,115
259,2301.500,1463.500,1,125
260,1761.500,1944.500,1,125
261,1743.500,1851.500,1,125
262,1634.500,1574.500,1,125
263,1547.500,1441.500,1,125
264,1601.500,1478.500,0,173
265,2456.500,1660.833,0,173
266,1193.043,19.730,0,173
267,1328.870,86.198,0,173
268,1158.364,178.676,0,173
269,404.091,1562.954,0,173
270,2603.333,1745.667,0,173
271,3025.261,1643.873,0,173
272,3025.261,1609.193,0,173
273,3042.000,56.000,0,173
274,2361.000,93.000,0,173
275,1539.835,1875.067,0,173
276,1640.983,1823.048,1,125
277,1768.140,1080.335,1,125
278,2770.947,1834.608,1,125
279,3036.821,1360.659,1,125
280,1557.175,369.412,1,125
281,285.603,1597.634,0,173
282,904.167,112.833,0,173
283,1012.833,38.833,0,173
284,824.833,126.167,0,173
285,1525.500,262.167,0,173
286,1641.500,325.500,1,125
287,1636.833,378.833,0,173
288,1620.833,533.167,1,125
289,1674.167,498.500,1,125
290,1676.833,635.833,0,173
291,1561.500,1001.500,0,173
292,1523.000,1051.500,0,173
293,1502.000,1084.000,0,173
294,1854.833,969.833,0,173
295,1730.833,1131.833,1,125
296,1657.500,1114.500,3,115
297,1526.833,1366.167,0,173
298,1406.833,1363.500,0,173
299,1356.167,1366.167,0,173
300,404.000,199.500,3,115
301,326.500,199.000,3,115
302,335.500,113.000,3,115
303,8.500,387.500,3,115
304,15.500,873.500,3,115
305,20.500,1000.500,0,173
306,4.500,1249.500,3,115
307,6.500,1182.500,3,115
308,9.500,1512.500,3,115
309,90.500,1437.500,0,173
310,13.500,1635.500,3,115
311,15.500,1793.500,3,115
312,1.500,1875.500,3,115
313,172.500,2020.500,3,115
314,179.500,2043.500,3,115
315,610.500,2035.500,3,115
316,258.500,1874.500,0,173
317,346.500,1782.500,3,115
318,207.500,1636.500,2,10
319,154.500,1594.500,3,115
320,57.500,1635.500,3,115
321,257.500,1453.500,3,115
322,935.167,2027.833,3,115
323,1876.167,2037.167,3,115
324,1996.167,2030.500,3,115
325,2034.833,2041.167,3,115
326,2140.167,2027.833,3,115
327,2234.833,2033.167,3,115
328,1571.500,2018.500,3,115
329,1675.500,1852.500,3,115
330,1594.833,1619.500,3,115
331,1633.500,1520.833,3,115
332,1646.833,1469.500,3,115
333,1714.167,1444.167,3,115
334,1463.500,1496.833,3,115
335,1438.833,1462.167,2,10
336,1287.500,1421.500,2,10
337,1372.833,1442.833,2,10
338,1302.167,1324.500,3,115
339,1397.500,1193.833,3,115
340,1518.167,1156.500,3,115
341,1560.833,1151.167,3,115
342,1604.833,1165.833,3,115
343,1758.833,1161.167,3,115
344,1744.833,1189.500,3,115
345,1791.500,1117.500,3,115
346,1809.500,1100.167,3,115
347,1682.833,1039.167,3,115
348,1648.167,988.167,3,115
349,1788.833,931.500,3,115
350,1697.500,897.500,3,115
351,1549.500,848.500,3,115
352,1448.500,800.500,3,115
353,1478.500,696.500,3,115
354,1447.500,913.500,3,115
355,1466.000,957.000,3,115
356,1172.500,1064.833,3,115
357,1075.167,1056.167,3,115
358,1227.833,817.167,3,115
359,1245.833,622.167,3,115
360,1251.833,548.167,3,115
361,1488.500,418.167,3,115
362,1477.833,466.167,3,115
363,1221.167,392.833,3,115
364,1220.500,308.500,3,115
365,1360.500,325.167,3,115
366,1340.500,403.833,3,115
367,1331.167,436.500,3,115
368,1598.500,412.500,3,115
369,1664.500,400.500,3,115
370,1620.500,456.500,3,115
371,1581.750,585.000,3,115
372,1568.500,688.500,3,115
373,2056.500,1457.500,3,115
374,2830.833,1826.833,3,115
375,2816.167,1733.500,3,115
376,2888.167,1780.167,3,115
377,3057.167,1847.167,3,115
378,3063.167,1736.500,3,115
379,2999.167,1719.167,3,115
380,3066.500,1651.167,3,115
381,3056.500,1591.167,3,115
382,3059.167,1567.833,3,115
383,3028.500,1549.833,3,115
384,3063.833,1282.833,3,115
385,2787.167,1108.833,3,115
386,3061.167,549.167,3,115
387,3045.167,6.167,3,115
388,2818.500,8.833,3,115
389,2553.500,272.500,2,10
390,2147.500,65.500,3,115
391,1657.500,8.833,3,115
392,1617.500,0.833,3,115
393,1380.500,12.500,3,115
394,1049.167,138.167,3,115
395,1087.833,183.500,3,115
396,901.167,20.833,2,10
397,997.167,4.833,3,115
398,73.500,366.500,3,115
399,1896.833,1849.167,3,115
400,1868.167,1787.167,3,115
401,1750.833,1717.167,3,115
402,1759.500,1654.500,3,115
403,1680.167,1747.833,3,115
404,1509.500,1687.500,2,10
405,2401.167,1826.500,3,115
406,2369.167,1739.833,3,115
407,2305.833,1849.167,3,115
408,2398.500,1624.500,3,115
409,2221.500,1654.500,2,10
410,1628.500,1380.500,0,173
411,1682.500,1266.500,3,115
412,1608.500,1246.500,3,115
413,1587.500,1113.500,3,115
414,1836.500,1154.500,3,115
415,1853.500,1270.500,3,115
416,1565.500,942.500,3,115
417,1425.500,990.500,3,115
418,1383.500,1014.500,3,115
419,1350.500,1049.500,3,115
420,1148.000,657.500,3,115
421,1461.500,295.500,2,10
422,1425.500,252.500,3,115
423,2947.500,1459.500,2,10
